product_id,sku,name,description,category_id,price,cost_price,weight_kg,stock_quantity,reorder_point,discontinued
64180734,9843588751107,envisioneer front-end mindshare,Above task series just. Glass attack organization. Away control from black west it lot. That late single role red class.,2,1093.53,883.7,10.634,8,21,True
49359795,3214950749033,reinvent scalable experiences,Institution available white once certainly. Step from social election tend reduce order particularly.,2,115.03,60.05,2.137,152,38,False
74649333,8029267775270,scale visionary networks,Four participant laugh financial rich. Career evening east toward seek poor. Term late music author.,2,98.11,52.84,6.869,30,44,False
60002423,4351826219814,synthesize value-added e-services,"Back decision occur between husband. Major including address recently fire nor consider.
Whole base anything country. Next play any take. Interesting rate specific game.",2,565.22,418.6,3.546,54,42,True
47467227,0608294969791,integrate extensible e-services,"High each away board floor wait.
Many first break strategy society what. Organization value middle talk. Remain go sing why. Technology ready maybe while southern.",2,1059.07,538.67,13.569,113,38,False
27354779,6799105054592,orchestrate extensible e-business,Even coach factor story receive. World film white. Talk could animal can.,2,1424.4,910.33,6.653,134,13,False
96716147,3075541247471,monetize mission-critical schemas,"Ahead trade along poor. Use way reach red drug.
Impact inside number test. Lay happen could eight find today. Read child audience.",2,1157.83,780.6,5.744,64,28,False
98380621,7090608832267,brand viral bandwidth,Painting there head movement kind. Loss despite by under family finally.,2,221.31,152.46,4.07,79,41,False
17289925,1618349450470,transform cross-platform vortals,"Production become cold. View store rich big. Still person political year.
Impact set society. Ground firm population top.",2,1020.32,778.56,3.013,107,38,False
94128052,2294352133167,streamline compelling supply-chains,"Test pay situation issue both bed. Work reflect produce.
Recently yes program rate analysis. Fill every too sit quite. Across shoulder cup result into space condition employee.",2,768.42,425.07,1.605,178,19,False
37317673,8693523945075,mesh distributed e-services,"Short discover court green size. According condition court himself work. Kind room rise point reduce adult record.
Enter each somebody other when. To shake fish statement large.",2,1305.56,745.85,14.741,82,43,False
34655951,1952884855841,whiteboard open-source systems,"Consider reality benefit indeed form good color. Success wear any future. Image value suggest interest paper support impact.
Officer travel admit although.",2,1153.2,741.35,10.37,3,32,False
61960579,0862612670329,extend open-source applications,"Tree car approach myself. Stand truth letter rule. Member I real Congress table.
Somebody often community glass simply analysis nothing. Painting onto sometimes maybe radio even responsibility.",2,470.78,345.79,12.172,80,39,False
79542173,5414208153065,aggregate compelling synergies,"Learn show single head measure father campaign reduce. Method threat main early.
Owner painting sign ever treat until adult.",2,615.9,366.06,7.661,92,16,False
12121389,7272169451549,exploit dynamic users,"Institution picture next special leave turn voice happen. Close actually question although.
Represent trial space hour relate. Year care both than many west. Explain international chance nation.",2,1037.58,746.48,4.233,22,17,False
2350334,3335046372598,enable real-time models,"Knowledge price writer necessary west. Box response produce along on peace parent. Cup doctor small.
Degree Democrat each practice star. Or design despite seem process around perform.",2,613.41,430.31,10.72,89,43,False
37490438,2179427662622,synergize open-source portals,"He participant wait shoulder with final.
Crime the four enjoy quality. Since green school next data little. Thing crime husband.
Trial usually time herself book. Sound act police factor sound.",2,966.79,707.11,8.228,11,19,False
98157743,6821570106886,mesh interactive mindshare,Benefit lay cup move. Defense whether approach design medical school.,2,380.44,309.78,13.563,12,10,False
35553679,6252823297974,engineer end-to-end bandwidth,"Both style debate various method expect young.
Address city popular home. Radio result report writer.",2,829.99,654.73,11.17,82,17,False
35030642,1126530367914,synthesize proactive bandwidth,"Hot national indicate painting character imagine modern. Item film camera management candidate.
Senior light high will. Final finish one who game economy a third.",2,1024.43,669.12,12.789,73,32,False
39141831,9222120399043,engage 24/7 users,"Impact recently low TV for. Read claim politics thousand serious.
Focus mission occur marriage. Report particular share future director little.
Enter decision they training cup.",2,818.89,561.06,13.405,150,20,False
12550520,8727273242082,re-contextualize virtual web-readiness,"Manager either want catch trip phone travel. Blood cause education relate business cut.
Couple along region answer business. Anyone way poor clearly group toward. Hold value social without meet.",2,1506.91,899.07,7.807,91,42,False
74286809,6501914565967,syndicate clicks-and-mortar web services,"Before must adult. Anyone factor cold.
History edge try write trial. Management left staff story none imagine paper.",2,1348.17,889.57,11.539,174,36,False
99542289,7468569287929,utilize enterprise content,Difference could agent yourself. One message street central score future bad spring.,2,660.05,441.73,11.438,20,13,False
12262362,5308464044505,re-intermediate front-end systems,"Total part might plan care environment. Catch by feel paper clearly activity way.
Institution eight shoulder set. Fund avoid firm whose.",2,155.62,86.87,11.283,169,30,False
75299476,3399832512667,evolve bleeding-edge mindshare,Anyone much activity man fear but. Music note talk lose game character. Economic body every great. Car truth product someone view.,2,569.56,408.2,7.759,92,39,False
96997417,0710497838481,productize value-added e-business,Continue almost teach partner would community arrive. Wife loss special especially. Require today north career expect stuff enter.,2,487.25,376.63,14.994,81,33,False
60857672,1468331720704,facilitate seamless architectures,"Eye recently world speak pull general almost. Cultural fight no what game.
Card effort whether green size rise build. Soldier week second. Production soon role green officer.",2,1551.51,952.11,7.887,145,14,False
65289618,0226944863963,generate revolutionary vortals,"Deep instead price strong politics. Through road play. Bring usually go get.
Matter source modern like onto teacher try. Rich thus final control environmental win want.",2,935.61,559.58,2.745,98,32,False
32599305,2322299596896,transition cutting-edge infrastructures,Foot leave them camera without authority sister. Wish trouble lead level ability wait order instead.,2,726.06,525.06,9.531,182,24,False
4493897,4215787442653,deploy frictionless metrics,"Tend return themselves standard. Option return window bad.
Play seek within. Instead religious far magazine.
Stage guess reduce I hot. Need wind issue rather beautiful. Six then camera above.",2,776.07,626.49,1.257,118,27,False
11112943,5920950359728,streamline revolutionary solutions,Order food magazine world situation hope mention. Already head month almost.,2,91.41,60.86,13.886,99,16,False
78014868,0773296961040,expedite holistic deliverables,"Maintain example buy phone. Able child building two.
Group risk his unit indicate simple. Wrong until significant benefit many.
Success look point mention already. Family management fly behind.",2,610.07,419.5,0.848,36,45,True
51250254,5367543068184,facilitate revolutionary portals,"Reveal federal image. Safe cost key indeed.
Major day scientist wife. Religious suffer close low to leader situation. Deal financial wonder economy laugh voice church.",2,1167.03,605.24,6.055,28,37,True
11253092,7730834776873,strategize bleeding-edge channels,"Often ahead support wrong discover fund. Conference determine team power whom still around.
End national watch growth plan drop score. Whole experience may security certainly last.",2,825.12,476.53,1.143,29,40,False
16494468,3478571750728,enable cross-platform supply-chains,"Modern list result risk hear. Very parent partner though difficult often remain. Situation particularly player.
Project great practice scientist then edge take. Think also box.",2,291.93,164.01,0.744,1,47,False
93601680,4894813037041,syndicate bleeding-edge technologies,"Song theory finally speech teach exist spring. Hit school say range participant charge.
Cell test hundred drug book. Today watch religious coach tonight.",2,311.03,245.95,12.217,122,28,True
38342307,6613006941921,generate integrated eyeballs,"Table forward suddenly product. Lay whatever him beautiful floor senior sure test.
Similar arm treatment skin hard. Ago policy key however make smile apply.",2,186.5,99.09,12.799,60,31,False
79336839,0151506701899,transition end-to-end web-readiness,"Claim usually firm itself. Catch authority natural. What nation without join.
Million easy impact big himself. Oil might list.",2,1724.84,954.81,10.048,26,12,False
67853514,0834563724611,deploy cross-media platforms,Say alone increase article community. Ready he public event. Challenge country heart law mention partner young break.,2,1635.05,826.5,10.278,176,13,False
41992843,7247772761132,transform transparent partnerships,"Class standard reflect believe. Win security resource medical painting.
Analysis girl it almost reveal.",2,1377.36,720.0,9.505,142,11,False
60378234,2387716025816,cultivate clicks-and-mortar synergies,Mention west I charge sing their social of. Maybe meet model war experience. Teach power agent black too evening charge.,2,114.9,63.97,1.521,101,22,False
38148708,2112765189581,whiteboard mission-critical bandwidth,"Work perhaps do page room common enter. Story data leg treatment others.
Toward wall rule. Light behavior poor spend beyond general.",2,340.48,205.93,12.893,186,26,False
33367447,4313042810824,whiteboard B2C systems,"Leave always seven marriage. Live fish that us stage.
Form blue hold past human her tax. Institution design admit Mrs benefit defense.
Natural you less cover provide cell.",2,597.06,428.8,12.312,169,32,False
16943735,7766437427171,evolve enterprise architectures,"Want race give sit president speak. American better compare next. Real join environment idea gas natural.
You matter memory job. Issue morning issue east game boy stuff.",2,856.12,428.19,6.478,84,18,False
68448180,1733102632730,envisioneer frictionless markets,"True always under three maintain.
Vote return discover pick might rather push according. Financial society understand today above occur. Call their treatment season task.",2,973.39,596.67,1.641,92,34,False
81169781,9756560730154,brand ubiquitous methodologies,Administration add during card. Because scientist save indeed professional stand. Than local serve drop.,2,183.63,110.41,3.189,192,49,False
90971897,2593789433575,reinvent dot-com vortals,"Article risk enough TV exactly. Catch time end.
Job degree fund. I owner argue parent particular.",2,1281.46,736.91,7.949,21,26,False
78826704,0527958840507,aggregate B2B methodologies,"Hair nor manager approach.
Cell character best site image according rate.
Safe field sure those fire young. Commercial picture teacher indicate already it. Spend own family want market.",2,376.95,307.35,2.872,31,47,False
61168700,9878264924551,revolutionize wireless content,"Where here message short ten. Decade along strategy. Game make from camera.
Together quite space their fast detail. Arrive develop message major color explain. Country customer forward give with.",2,799.31,611.92,14.658,28,18,True
37113130,2567276954256,strategize cutting-edge experiences,Serious mention fast behind. Without nearly animal mind to force.,2,186.81,102.12,13.14,121,33,False
25223287,1217277422865,synergize next-generation relationships,"Structure ok stock take. See human stuff measure begin.
Win under start news left. Little open big.",2,424.54,255.81,13.633,64,24,False
96498393,5256338783794,brand intuitive platforms,Rate soldier few approach key above. Type either through size inside newspaper ask into. Beyond natural meeting appear open loss industry can.,2,338.19,264.63,13.39,133,48,False
98429411,1577960872507,drive clicks-and-mortar vortals,"Administration student my action serve happen involve mother. Along anything relate power understand animal beyond early.
Fund country democratic we. Green between into prevent.",2,1866.16,933.58,13.659,119,50,False
50477061,1389335284392,whiteboard viral systems,"Cultural Democrat leader. Majority leader rich though and. Thousand color a institution tax. Ahead long hear strategy court.
Realize sea officer war eat.",2,1737.68,967.25,13.305,6,14,False
79121838,8391251738135,streamline user-centric markets,"Direction of direction full apply.
Color large reflect technology. Late interest statement author during.",2,1013.0,530.04,4.063,178,47,False
91069019,5705183503830,productize cross-media deliverables,Rate nearly subject walk yard window current. Its light loss level speech.,2,1250.12,659.85,8.244,13,20,False
68674980,7483285310423,generate scalable deliverables,Decide page hear back discuss operation name. Fill act this six wear which.,3,790.78,476.97,14.487,40,29,False
34319705,8374156794864,re-contextualize rich interfaces,"Role enough short big. Night industry term nice campaign stock poor.
Same event indicate dinner sell without. Position top suffer rather quickly trip. Exist hand investment guess mean investment.",3,548.76,307.98,7.917,177,39,False
98082974,1192386651439,innovate real-time niches,Avoid order thought significant despite local unit. Account blue health radio produce. Condition go sure him ten six.,3,858.49,600.09,9.257,74,44,False
25387933,9469257032539,harness frictionless niches,"Onto energy sea. Over purpose option opportunity sit room how. Expert food spend whether so themselves stage.
Laugh Republican consider. Party fund drive machine.",3,403.83,251.32,9.561,43,48,False
64130324,9407385628262,synthesize plug-and-play solutions,"Red doctor little pick. Figure part design grow lay any number movie. Goal hair capital with.
Really share drive authority feeling compare. What person less visit.",3,340.32,190.96,11.38,2,38,False
24717889,8166473789278,benchmark global users,Left word involve. Practice scene far pass even choice daughter. End reality look apply stage owner experience another. Six music still receive concern analysis something.,3,1256.04,957.08,12.631,18,32,False
28958334,2028172406022,harness rich partnerships,Production box nothing wind begin compare listen. Admit test animal understand budget market. Much similar analysis also during go quickly.,3,752.06,549.22,12.372,3,45,False
56464567,6469770547568,envisioneer next-generation e-services,Most somebody resource boy wind. American focus bit issue car right. Agree situation test arrive short action enjoy.,3,1249.27,688.35,11.575,137,28,False
48956405,0063537184933,implement scalable schemas,"Decide high many. Necessary light sign city hospital own. Result pattern glass perform data exist behavior scene.
Between day investment score. Mission eight once company.",3,1285.47,945.33,12.015,56,33,False
86847745,1348098569252,benchmark user-centric solutions,"School condition two attorney.
Tend first gun what. Trade Republican different animal significant skin movie. Race expect around organization.",3,282.92,156.27,0.603,10,23,False
73658735,4711259416899,repurpose back-end functionalities,"Remember glass lead west expert. Gas say sell clear.
Treatment cell teach statement example. Strong word course program address work stage first. Impact boy fund voice.",3,698.84,574.35,13.627,142,10,False
80199169,5596621417150,envisioneer leading-edge architectures,Again must show religious suddenly attorney interesting toward. Our respond police school partner. Seem line nation around remember. I result ok.,3,305.95,154.38,2.099,4,27,False
28602593,4595789132975,engineer enterprise eyeballs,"Sport southern degree. Quite hold world camera. Education help page the necessary capital.
Beat determine find individual everything collection hard. Culture affect lay kid always friend travel.",3,147.29,101.25,5.778,112,49,False
39995908,6126635203488,maximize one-to-one users,Man full service Republican on yard group. Say different institution machine partner each a. Conference successful rock cold.,3,238.42,194.4,9.665,154,24,False
8226644,6564870805904,mesh clicks-and-mortar technologies,"Song close follow knowledge west. Voice financial threat guy.
Turn of sister up official test vote. Black adult speak American. After loss future.",3,54.85,45.34,3.285,71,17,False
36575940,8666583835358,streamline 24/7 interfaces,"Until remain other themselves near into board.
Power goal natural might exactly two voice dog. Increase its system consider. Wide pattern month college.",3,939.2,761.22,12.447,35,38,True
49392859,6644144759635,iterate distributed portals,Another film pull mouth peace would official. Quite home majority left movement national detail. Various try open same.,3,943.82,491.22,4.112,116,17,False
53491577,5201687277128,benchmark customized methodologies,"Base close himself evening themselves subject. Light garden standard officer. Accept performance girl anyone set.
Couple strong above church our conference should. Arm bring sport.",3,380.26,238.84,13.222,128,21,False
9308545,3670649808670,utilize magnetic paradigms,Course reflect coach share. Their interesting rich task world each. Soldier cause administration family. Mrs one painting learn per north.,3,1168.07,929.09,4.511,63,17,False
96607767,1866884023974,exploit leading-edge schemas,"Two put modern clearly assume. Purpose section manage hold again.
Chance cover sound which production think second. Foot rather product write. Guy discuss can pretty spring why interesting gas.",3,920.92,540.49,3.033,1,17,False
32756495,0177264917501,unleash open-source vortals,"Find right kitchen store. Identify light ball member example community amount.
Film history production parent financial. Forward wall executive energy.",3,96.49,51.0,1.333,157,25,False
63870340,5403382213023,implement value-added initiatives,"Natural between single data real west. Air assume energy.
Small music test past condition them. Democrat politics heavy according glass husband out. However necessary great along.",3,291.0,195.08,9.487,21,46,False
20653502,4198772750288,harness extensible markets,"Few civil order price writer wait talk.
Coach some Congress mouth certain sea window. List face site really.
Trip local person have. Reality if help wall effect network.",3,719.22,471.19,7.554,105,31,True
88929879,6839684101307,deploy mission-critical users,"Former spring table. Head compare capital front.
Low minute cost enough. Follow believe policy. Sure southern treatment skill our security data.
Also poor push result character any song.",3,146.7,88.28,6.437,190,49,False
71180419,1479516947359,mesh B2B action-items,System third themselves state take successful. This education perhaps Republican while event visit account. Behind skill food thought animal line bring begin.,3,528.92,348.21,0.584,167,15,False
75799337,1608317291846,deploy bricks-and-clicks e-commerce,Little control tonight level. Bill three actually. Box language responsibility chair care.,3,434.25,280.98,3.344,171,49,False
62301565,4470220511079,synergize dot-com communities,"Mouth officer learn. Painting he at wear. When offer behavior tell government win.
Rise think yard benefit.
Sit challenge break claim kid forward. Class from room college.",3,549.3,410.83,0.528,143,49,False
83027387,0302255015144,maximize proactive niches,"Cut senior claim six entire avoid yet rate. Most situation detail floor even design.
Personal subject common couple.",3,920.74,490.39,2.185,197,42,False
67786825,9067475071363,utilize granular web services,"Weight five culture. Service ready travel never news we amount. Number seek law room air short.
Others blood morning style all notice. Can share method successful.",3,105.28,70.85,11.208,160,19,True
83043424,9502369411554,re-intermediate intuitive web-readiness,"Blue whether class. Street argue candidate child evening.
Reduce treat the scientist green. Store can sometimes reveal then miss another. Almost step success lot administration human now training.",3,788.0,456.5,11.837,9,31,False
89832392,2670402969243,revolutionize killer methodologies,"Chance reason over when speak activity term. Experience director hair actually media himself onto. Cover on on.
Authority hit raise television.
Suggest group hundred talk heavy. Create well way.",3,1004.46,740.63,11.389,116,33,False
14647122,4544169648322,deploy dot-com interfaces,"Health century public employee. Bank political join meet. World food campaign rest beautiful ability build.
Huge others spend management particularly finish. Phone speak they shoulder.",3,1407.07,875.54,4.591,92,13,False
88775564,2435165092627,expedite proactive mindshare,"Voice someone mouth and time late. Newspaper probably anything tonight.
Ask than machine follow sign. Choice majority news much trip later hotel deal. Society exactly leg.",3,1373.5,951.09,0.389,105,24,False
62052349,2093988322262,maximize robust systems,"Team example color what Congress family. Clear other step fall image. Situation debate lot worker.
Election play vote bed wish watch grow. Effect good Congress teacher under event.",3,278.32,163.64,13.183,183,14,False
13619160,1927745151660,embrace turn-key architectures,Couple outside lot teach official operation yes. Skin space through happy available want. Sister recognize political music.,3,864.86,713.97,7.479,100,43,False
30261751,8957446804414,re-contextualize dot-com systems,"Industry such lawyer try. Again food early my behind garden. Couple young long occur capital same mean all.
Practice set once parent. Material rule side serve.",3,629.23,399.81,0.653,50,49,False
90682872,9383909685785,empower e-business portals,"Board store few. Lose manage star president four.
Marriage family second might worker blue size. Imagine south risk practice compare clearly quite. Than professor industry into agent can.",3,287.69,190.79,10.181,180,36,False
81336628,7132361632156,cultivate intuitive solutions,Sign smile anything. Certain traditional offer support girl safe part.,3,790.22,519.79,10.008,95,42,False
41978174,5089734155496,visualize B2B infrastructures,Many floor material plan new amount move. Senior suffer eat over somebody remember character walk. Nation no certain value.,3,210.8,120.75,2.044,70,17,False
69669765,8651018126200,target magnetic experiences,"Whether address never. Situation into strategy. Mean positive art arm price.
Do assume stuff half. Camera issue whole. Staff oil decision who drug mind fill.",3,841.71,641.92,9.446,16,41,False
69153178,0580765499986,re-contextualize efficient synergies,"Course reach road information medical. Adult must away film soon. Approach him figure only talk Mrs plan animal. Piece stock effect side decision.
Give interesting moment career student.",3,1075.54,857.78,11.548,182,31,False
73462158,8791725545045,mesh impactful e-tailers,"Cell party wait reason recently. Control responsibility five method participant important.
Art themselves room use. Size name media will.",3,582.09,451.89,3.644,111,46,False
26262154,4057720206997,matrix cross-media initiatives,Decision side author talk anything develop realize. Pull ever tough state after lay window. Phone hit toward huge.,3,1234.54,990.22,8.161,161,17,False
38687504,2791550506651,drive enterprise communities,"Wife each campaign hit strong. Fall a war prepare better. East position ago language really know wind risk.
Stand watch camera yourself they yet bar. Customer model know yes.",3,443.74,311.67,12.653,76,18,False
91053300,0914864261388,morph impactful infrastructures,Team he site partner new. Machine financial share I series himself degree. Charge mention go record indeed newspaper bar.,3,1363.24,854.36,2.98,7,28,False
79095696,6919777976668,matrix next-generation metrics,Operation heavy collection then language allow. Machine name many them.,3,362.36,273.64,12.797,142,16,False
84040787,1920443324763,envisioneer 24/365 networks,"Throw just everybody.
Network week practice value scientist sing. Former pick east wall board four. Sea suggest fight almost arm. Ability sit commercial toward live air strategy.",3,1072.16,742.94,2.643,10,42,False
57333272,5076975125760,brand real-time e-commerce,"Force sister less push. Total house while expect station man. Project set heart road safe sound leg.
Different court hundred short respond your still. World Mrs worker.",3,1370.39,924.35,5.244,184,23,False
59389922,5229496391200,harness vertical relationships,Alone really television great. Seem new top research white option. West business sense green others phone college cell. Act finally available most class change.,3,1468.55,824.01,4.995,141,17,False
35634152,0344752424371,iterate value-added models,"Early call response finish deal. She oil any president choose. Hit resource wonder campaign public fire country.
Seven officer month different throughout. Moment player southern nature.",3,1395.52,766.95,5.702,64,44,False
35295322,1548814966321,optimize efficient deliverables,Loss term yes ability clearly Mrs discover. Book letter professor catch quality. Important age star sense model buy especially.,3,1058.82,536.23,1.514,21,11,False
18082218,7224949573682,visualize intuitive supply-chains,Final do senior fear collection. Write collection try cup our growth agree development. Stuff particularly trial production source. Happen create spring news director.,3,1541.7,826.24,3.859,76,22,False
10431748,6664386200283,seize sticky experiences,Look maybe build personal. Benefit explain week measure fear doctor method.,3,415.76,223.27,1.681,25,42,False
939481,9341204639285,innovate efficient ROI,Performance six eight training city rule. Upon law continue week yeah. That certain home or consider phone.,3,1244.49,779.07,2.131,125,40,False
83055653,8582362776189,target front-end vortals,"Sure plant go traditional.
Cut certainly pressure either situation. Teach good marriage tell. Defense understand sister person what three worker. Good great husband likely.",3,472.17,238.64,9.372,92,46,False
68800836,3894859980579,productize virtual e-business,Community performance throughout example put accept morning. Brother traditional common let sometimes next. Economic issue measure top.,3,1108.42,708.22,13.626,49,24,False
19436380,4245179272483,monetize frictionless networks,"Matter religious side act trial air knowledge. Thought your successful smile item. Think generation group others hit form debate year.
Total sport room leader. Person company owner better such base.",3,549.21,291.65,8.617,56,13,False
63020511,1484426124707,orchestrate compelling e-business,"International successful general movie six be she standard. Several rest people benefit its. Different see letter fear.
Better word certain factor. Often system key those teach put.",3,539.38,288.68,11.153,154,33,False
92420620,4462900444241,visualize best-of-breed convergence,"Ready account one himself. Item ok miss former smile choose her.
Trial issue up debate section western spend interview. Tree high sport upon bar.",3,1314.12,927.25,5.016,117,11,True
51417080,0477561857716,deploy scalable eyeballs,Bill significant whom probably church. Financial return buy speak today land. Oil else might couple safe light far. Art get nice.,3,225.75,126.35,9.619,17,27,False
72234198,6148784462400,deploy compelling content,"Officer themselves picture among skill consider perhaps. Run name ability.
Executive from late of white. Mr doctor although author draw report have.",3,1091.39,874.18,4.167,27,29,True
85759890,9517983405162,re-intermediate magnetic e-business,"Simply wear agreement. Who happy apply.
Daughter house age home list cold. Community bank admit media suffer western big Democrat. Whole else realize cultural.",3,1048.26,528.91,12.436,0,46,False
15289459,2691566046984,maximize plug-and-play content,Beat get high good we from blue. Nearly likely much shoulder experience discover. Own of condition direction difficult. Successful program likely despite.,3,529.86,329.54,5.628,165,21,False
38937958,7551249502914,visualize innovative schemas,"Part evening most ever act money. Day president question majority long north.
Child nice amount bit. Force message century list. Visit man chance threat around spring out.",3,1195.29,924.2,2.816,151,48,False
35233333,1514291208513,implement value-added eyeballs,"Serious case see maintain between foot standard. Apply run woman law. Such say first security.
Green citizen set share. Child toward country those site. Politics day art role range meet no.",3,505.46,409.97,14.566,176,20,True
67549767,7688427000433,productize distributed e-markets,"Rate treatment law alone final. Approach air world book. Between enter yard serious officer government.
Rise might big nothing later begin nor. Visit north each forget movement hair pattern.",3,1479.69,915.34,4.613,185,49,False
94895907,9326671682262,enhance value-added e-services,"We specific school bit necessary administration past. Go raise pattern seem eight seem develop. Data beat nice class.
Could total force start picture scientist. Feel build popular follow your.",3,961.01,720.69,2.734,12,33,False
41198314,4128755771733,innovate cutting-edge initiatives,"Us happy stay good. Scene myself word Republican. Threat company hospital tax.
Very turn call around. Participant seven interest unit without TV.",3,1099.27,890.74,12.544,49,19,False
20254000,9770337381646,e-enable e-business eyeballs,Television turn page shoulder recently interesting. Resource yes party bag defense manage.,3,1090.74,733.62,10.334,58,19,False
92721799,1733063938346,morph viral architectures,Scene spend what man own along some. Else buy thousand alone. Too down image tend account.,3,1133.69,665.71,4.442,196,10,False
5615649,5185746468606,harness mission-critical platforms,"Condition ask amount job improve. He away can possible before receive.
Lead other life process once pretty. Voice successful play point.",3,929.72,521.42,0.629,70,39,False
52758869,7718323559282,iterate value-added convergence,"Thing adult church hard month. Civil condition Mrs stuff economic nothing TV.
Her heavy fact wall artist hospital. Fish name argue improve message collection owner.",3,103.25,61.5,6.764,44,15,False
90788331,9952052948292,facilitate cutting-edge web-readiness,Identify operation whole since foreign tough education. Last pretty director.,3,862.77,666.92,10.825,110,27,False
65059437,8220453706393,syndicate global users,"Responsibility view about agency second real. Agree moment weight keep public forget each.
Consider his prepare scene question career compare. Site above energy right human.",3,999.6,814.07,5.96,121,20,False
90129225,9462064040490,seize B2C info-mediaries,Woman similar allow hair car claim. Left care price site what employee. Her month safe leg.,3,735.69,412.53,2.713,138,49,False
34580790,8978166108279,synergize rich convergence,"Doctor center camera simply market direction. Main month build decide reason talk.
Because government live including teacher player word. Claim activity office become understand fact.",3,284.83,197.27,10.375,89,19,False
6487973,3888545091083,facilitate vertical synergies,"Test hospital that shoulder on. Tree race firm quality staff.
Read herself performance resource how. Military throw produce responsibility.",3,797.47,562.03,0.907,9,27,False
93314869,1577736077099,reinvent rich e-markets,Kitchen trip probably worker. Reason picture source magazine two. Gun service else its election trip moment. Now arrive his believe offer mouth close.,3,99.56,64.87,10.557,105,12,False
38406055,0113899259210,evolve magnetic platforms,Even site most skin campaign physical power. Purpose apply it ready. Beyond trouble again choose quite film four probably.,3,35.46,18.21,14.002,111,49,False
81022085,1115378816227,re-contextualize cutting-edge deliverables,"Hot character director war ever win go. Election safe begin.
Cut pretty board last federal. Hundred picture hit. Capital use practice citizen point.",3,973.94,580.53,5.543,106,16,True
77260760,3148293992859,syndicate granular web services,"He politics important skill school son interesting owner. Perhaps war decade trouble senior.
Tv instead wall protect buy game. Me third paper candidate some.",3,1836.01,967.41,5.077,150,45,True
77466897,5876986330111,innovate proactive partnerships,"Top live radio mention. Question rest specific decide rather be.
Happy stay citizen. Program parent firm model. Owner beyond assume.
Play magazine hope international account. By talk score gas enjoy.",3,1467.33,826.66,6.108,16,35,False
13467248,7816841151626,enhance out-of-the-box solutions,"Draw agree ground today stuff player we according. Reflect add year letter find build nor.
Pattern nothing see race budget still.",3,1173.16,889.45,3.015,28,13,False
16939360,0327151455016,re-contextualize world-class applications,"Move turn out vote various piece. Man who life right near. Quality whom natural I month special. Election soldier he six.
Water long myself lose to general. Born memory national believe determine.",3,100.32,53.97,5.323,167,38,False
63071420,6589647661866,deploy mission-critical e-services,"Themselves citizen set man together guess. Word open up week. Heavy including try win prevent school carry.
Both all my himself. Gun field not gas cost.",3,1018.57,726.76,5.943,7,20,False
8650524,9111758619633,grow next-generation deliverables,"Program among pay his capital matter somebody.
Step class ask democratic. Recently word month current.",3,1496.59,829.88,7.857,192,27,False
63833611,1098809890402,incentivize end-to-end synergies,"Bar great more good civil degree safe ahead. Office early food edge.
Field goal over speak full matter quickly. Same senior reason gun share. Raise send perhaps everything free.",3,1007.8,818.28,8.986,21,41,False
8743535,4301655154794,monetize turn-key action-items,"Support enjoy sing subject. Coach speech grow. To physical beyond technology bad start.
Process can interest analysis end name. Coach physical bar open political get kid plan.",3,84.32,59.22,12.575,1,17,False
20731251,5222605488662,incubate wireless applications,Grow year college federal election. Couple with nor represent huge. Under side dinner democratic message at.,3,414.77,248.84,14.238,134,46,False
92574764,7739964320369,visualize extensible metrics,"In smile tree return federal your. Sea medical senior scientist according firm.
Far hair recent important. Wonder take arrive rich together but.",3,432.22,293.28,4.747,182,17,False
71895242,2618445524753,morph visionary schemas,"Threat almost hour piece rate go. Growth others help inside.
Door when product note these official. Center contain action customer.",3,1563.82,912.07,9.9,193,26,False
90720755,1238177267837,streamline seamless solutions,"Wait medical list sea player thing among. Group father recently speak. Hear young near camera ever report.
Kid respond ground relate service kind. Person home land strong consumer believe single us.",3,93.32,57.05,12.916,83,28,False
25286484,6270962886682,target holistic experiences,"Century like wife final work sometimes thing. Window door manager wind.
Artist tax resource amount heart. Behavior throughout thus hand throw bit keep. Never third third again truth.",3,1102.84,793.63,4.162,117,11,False
47574722,0023829686200,empower one-to-one content,"Identify four performance likely benefit trouble.
Deal adult sea. Local west Mrs.",3,318.41,214.63,10.376,84,22,False
64877327,9746231592518,leverage efficient schemas,Realize president another play. Laugh run democratic product laugh mission.,3,926.45,549.48,0.38,132,27,False
74522912,2747716814573,deliver magnetic technologies,"Democrat keep avoid in season. Ahead chance speak.
Company feel piece travel. Pm sometimes argue protect focus.
International easy none year than deal. Manage away indeed her.",3,1651.46,964.58,5.437,82,44,False
47982870,4511550400821,repurpose cross-media solutions,"Subject enough road. Bar claim under security.
Son deep station Democrat else amount economy.
Magazine let include space. Play every owner. Thing today determine area per.",3,787.63,531.93,5.613,143,19,False
87344420,1451513397665,whiteboard leading-edge experiences,"Sit treat film interest. Any box focus federal certainly machine.
Right marriage those seem her appear effect. Drop letter result sing safe. Meet quickly cold.",3,1689.18,948.27,7.409,97,30,False
70529261,5801434859524,innovate clicks-and-mortar e-markets,"This explain size nor realize manage. Spring focus service develop.
Area and should.",3,1213.96,917.3,9.742,122,35,False
77814755,3504256849484,implement innovative solutions,"Manage wear meet until attack model network. Center lawyer technology.
Gas again side fine agree hour away. Wall one soldier police last parent become. It marriage loss.",3,183.04,120.96,12.054,181,19,False
